strategy,spec_name,tanimoto,predicted_active_bits,target_active_bits
global_threshold_0.2,MassSpecGymID0189671,0.656862735748291,92,77
global_threshold_0.2,MassSpecGymID0190452,0.6666666865348816,72,73
global_threshold_0.2,MassSpecGymID0190470,0.7032967209815979,79,76
global_threshold_0.2,MassSpecGymID0194051,0.7439024448394775,72,71
global_threshold_0.2,MassSpecGymID0197193,0.5438596606254578,48,40
global_threshold_0.2,MassSpecGymID0204274,0.5081967115402222,45,47
global_threshold_0.2,MassSpecGymID0204467,0.6600000262260437,39,44
global_threshold_0.2,MassSpecGymID0207523,0.6716417670249939,63,49
global_threshold_0.2,MassSpecGymID0208031,0.699999988079071,24,27
global_threshold_0.2,MassSpecGymID0209122,0.6567164063453674,56,55
global_threshold_0.2,MassSpecGymID0211629,0.6935483813285828,52,53
global_threshold_0.2,MassSpecGymID0212150,0.5737704634666443,47,49
global_threshold_0.2,MassSpecGymID0214730,0.7058823704719543,42,45
global_threshold_0.2,MassSpecGymID0215032,0.7450980544090271,40,49
global_threshold_0.2,MassSpecGymID0215416,0.5535714030265808,40,47
global_threshold_0.2,MassSpecGymID0219479,0.6341463327407837,64,70
global_threshold_0.2,MassSpecGymID0219485,0.6341463327407837,64,70
global_threshold_0.2,MassSpecGymID0220707,0.7916666865348816,43,43
global_threshold_0.2,MassSpecGymID0224158,0.7090908885002136,51,43
global_threshold_0.2,MassSpecGymID0225652,0.6984127163887024,56,51
global_threshold_0.2,MassSpecGymID0225795,0.5833333134651184,54,60
global_threshold_0.2,MassSpecGymID0000204,0.8974359035491943,39,35
global_threshold_0.2,MassSpecGymID0000215,0.8974359035491943,39,35
global_threshold_0.2,MassSpecGymID0001462,0.9431818127632141,88,83
global_threshold_0.2,MassSpecGymID0005667,1.0,36,36
global_threshold_0.2,MassSpecGymID0012743,0.8488371968269348,83,76
global_threshold_0.2,MassSpecGymID0012984,0.8902438879013062,81,74
global_threshold_0.2,MassSpecGymID0014705,0.8703703880310059,54,47
global_threshold_0.2,MassSpecGymID0014786,0.8392857313156128,56,47
global_threshold_0.2,MassSpecGymID0018540,0.976190447807312,42,41
global_threshold_0.2,MassSpecGymID0030219,0.800000011920929,37,44
global_threshold_0.2,MassSpecGymID0034827,0.8113207817077637,46,50
global_threshold_0.2,MassSpecGymID0034829,0.8363636136054993,51,50
global_threshold_0.2,MassSpecGymID0034856,0.8846153616905212,48,50
global_threshold_0.2,MassSpecGymID0039319,0.9890109896659851,91,90
global_threshold_0.2,MassSpecGymID0039780,0.9186046719551086,84,81
global_threshold_0.2,MassSpecGymID0040626,0.8235294222831726,32,30
global_threshold_0.2,MassSpecGymID0041215,0.9358974099159241,77,74
global_threshold_0.2,MassSpecGymID0050419,0.8965517282485962,29,26
global_threshold_0.2,MassSpecGymID0057096,0.9672130942344666,59,61
global_threshold_0.2,MassSpecGymID0071923,0.8225806355476379,53,60
global_threshold_0.2,MassSpecGymID0071936,0.9607843160629272,50,50
global_threshold_0.2,MassSpecGymID0073160,1.0,35,35
global_threshold_0.2,MassSpecGymID0076442,0.9821428656578064,55,56
global_threshold_0.2,MassSpecGymID0079206,0.9107142686843872,53,54
global_threshold_0.2,MassSpecGymID0082615,0.9622641801834106,51,53
global_threshold_0.2,MassSpecGymID0083096,0.875,14,16
global_threshold_0.2,MassSpecGymID0089007,0.8358209133148193,61,62
global_threshold_0.2,MassSpecGymID0096922,0.925000011920929,40,37
global_threshold_0.2,MassSpecGymID0105076,0.9176470637321472,85,78
global_threshold_0.2,MassSpecGymID0146921,0.8877550959587097,98,87
global_threshold_0.2,MassSpecGymID0148963,0.8709677457809448,62,54
global_threshold_0.2,MassSpecGymID0152459,0.8545454740524292,54,48
global_threshold_0.2,MassSpecGymID0153990,0.9454545378684998,55,52
global_threshold_0.2,MassSpecGymID0199068,0.8505747318267822,79,82
global_threshold_0.2,MassSpecGymID0203168,0.8630136847496033,68,68
global_threshold_0.2,MassSpecGymID0208049,0.9137930870056152,57,54
global_threshold_0.2,MassSpecGymID0215493,0.918367326259613,48,46
global_threshold_0.2,MassSpecGymID0218115,0.9591836929321289,48,48
global_threshold_0.2,MassSpecGymID0219385,1.0,69,69
global_threshold_0.2,MassSpecGymID0220012,0.9591836929321289,48,48
global_threshold_0.2,MassSpecGymID0221343,0.9672130942344666,61,59
global_threshold_0.2,MassSpecGymID0221368,0.9102563858032227,76,73
global_threshold_0.2,MassSpecGymID0221550,0.9375,63,61
global_threshold_0.2,MassSpecGymID0221680,0.8666666746139526,54,58
global_threshold_0.2,MassSpecGymID0221882,0.8429751992225647,114,109
global_threshold_0.2,MassSpecGymID0222672,1.0,72,72
global_threshold_0.2,MassSpecGymID0223894,0.9384615421295166,64,62
global_threshold_0.2,MassSpecGymID0225286,0.9677419066429138,62,60
global_threshold_0.2,MassSpecGymID0225421,0.9622641801834106,53,51
global_threshold_0.2,MassSpecGymID0225863,0.9591836929321289,49,47
global_threshold_0.25,MassSpecGymID0001903,0.20000000298023224,40,38
global_threshold_0.25,MassSpecGymID0018837,0.16438356041908264,37,48
global_threshold_0.25,MassSpecGymID0018840,0.13829787075519562,59,48
global_threshold_0.25,MassSpecGymID0027378,0.18627451360225677,56,65
global_threshold_0.25,MassSpecGymID0027960,0.1595744639635086,61,48
global_threshold_0.25,MassSpecGymID0058040,0.1621621549129486,29,57
global_threshold_0.25,MassSpecGymID0058077,0.14000000059604645,66,105
global_threshold_0.25,MassSpecGymID0058081,0.2042253464460373,66,105
global_threshold_0.25,MassSpecGymID0059173,0.16455696523189545,48,44
global_threshold_0.25,MassSpecGymID0061350,0.17283950746059418,38,57
global_threshold_0.25,MassSpecGymID0070209,0.1807228922843933,40,58
global_threshold_0.25,MassSpecGymID0076472,0.10975609719753265,34,57
global_threshold_0.25,MassSpecGymID0076664,0.12328767031431198,34,48
global_threshold_0.25,MassSpecGymID0076673,0.12328767031431198,34,48
global_threshold_0.25,MassSpecGymID0105096,0.14705882966518402,78,78
global_threshold_0.25,MassSpecGymID0134807,0.1964285671710968,55,79
global_threshold_0.25,MassSpecGymID0135253,0.12142857164144516,89,68
global_threshold_0.25,MassSpecGymID0135257,0.1230769231915474,78,68
global_threshold_0.25,MassSpecGymID0136309,0.17777778208255768,82,77
global_threshold_0.25,MassSpecGymID0136365,0.1696428507566452,54,77
global_threshold_0.25,MassSpecGymID0146901,0.1560283750295639,76,87
global_threshold_0.25,MassSpecGymID0154352,0.1411764770746231,39,58
global_threshold_0.25,MassSpecGymID0154792,0.1515151560306549,53,61
global_threshold_0.25,MassSpecGymID0162178,0.1355932205915451,34,33
global_threshold_0.25,MassSpecGymID0162215,0.14754098653793335,37,33
global_threshold_0.25,MassSpecGymID0162310,0.18421052396297455,35,55
global_threshold_0.25,MassSpecGymID0162742,0.1547619104385376,45,52
global_threshold_0.25,MassSpecGymID0179016,0.13793103396892548,30,69
global_threshold_0.25,MassSpecGymID0182450,0.20202019810676575,63,56
global_threshold_0.25,MassSpecGymID0185118,0.125,77,67
global_threshold_0.25,MassSpecGymID0186133,0.16470588743686676,46,53
global_threshold_0.25,MassSpecGymID0192057,0.14606741070747375,40,62
global_threshold_0.25,MassSpecGymID0196090,0.11666666716337204,33,34
global_threshold_0.25,MassSpecGymID0198021,0.14492753148078918,81,77
global_threshold_0.25,MassSpecGymID0203443,0.17525772750377655,57,57
global_threshold_0.25,MassSpecGymID0203612,0.16438356041908264,36,49
global_threshold_0.25,MassSpecGymID0204199,0.18421052396297455,42,48
global_threshold_0.25,MassSpecGymID0206523,0.19354838132858276,28,46
global_threshold_0.25,MassSpecGymID0206904,0.1764705926179886,42,58
global_threshold_0.25,MassSpecGymID0208829,0.1428571492433548,36,52
global_threshold_0.25,MassSpecGymID0209913,0.18867924809455872,24,39
global_threshold_0.25,MassSpecGymID0210193,0.1818181872367859,27,51
global_threshold_0.25,MassSpecGymID0211536,0.15625,56,55
global_threshold_0.25,MassSpecGymID0212722,0.18644067645072937,21,49
global_threshold_0.25,MassSpecGymID0213408,0.24137930572032928,22,50
global_threshold_0.25,MassSpecGymID0213789,0.20338982343673706,25,46
global_threshold_0.25,MassSpecGymID0214938,0.20000000298023224,25,47
global_threshold_0.25,MassSpecGymID0215323,0.1964285671710968,22,45
global_threshold_0.25,MassSpecGymID0224184,0.1428571492433548,48,56
global_threshold_0.25,MassSpecGymID0224933,0.19191919267177582,51,67
global_threshold_0.25,MassSpecGymID0032389,0.1818181872367859,26,39
global_threshold_0.25,MassSpecGymID0035475,0.4264705777168274,39,58
global_threshold_0.25,MassSpecGymID0051208,0.3802816867828369,41,57
global_threshold_0.25,MassSpecGymID0051457,0.24285714328289032,30,57
global_threshold_0.25,MassSpecGymID0054352,0.21875,32,46
global_threshold_0.25,MassSpecGymID0055282,0.2708333432674408,23,38
global_threshold_0.25,MassSpecGymID0070653,0.296875,31,52
global_threshold_0.25,MassSpecGymID0076053,0.25,21,29
global_threshold_0.25,MassSpecGymID0086672,0.2063492089509964,38,38
global_threshold_0.25,MassSpecGymID0126630,0.4639175236225128,72,70
global_threshold_0.25,MassSpecGymID0142449,0.1818181872367859,30,48
global_threshold_0.25,MassSpecGymID0154356,0.43529412150382996,64,58
global_threshold_0.25,MassSpecGymID0157809,0.4202898442745209,40,58
global_threshold_0.25,MassSpecGymID0168902,0.2933333218097687,31,66
global_threshold_0.25,MassSpecGymID0179539,0.4285714328289032,32,58
global_threshold_0.25,MassSpecGymID0180533,0.4615384638309479,38,57
global_threshold_0.25,MassSpecGymID0182775,0.23529411852359772,31,53
global_threshold_0.25,MassSpecGymID0185614,0.36666667461395264,40,42
global_threshold_0.25,MassSpecGymID0194710,0.2977099120616913,87,83
global_threshold_0.25,MassSpecGymID0197823,0.26356589794158936,84,79
global_threshold_0.25,MassSpecGymID0197998,0.42105263471603394,47,61
global_threshold_0.25,MassSpecGymID0199840,0.23999999463558197,41,52
global_threshold_0.25,MassSpecGymID0202711,0.46666666865348816,44,66
global_threshold_0.25,MassSpecGymID0202787,0.2521008551120758,61,88
global_threshold_0.25,MassSpecGymID0205123,0.265625,28,53
global_threshold_0.25,MassSpecGymID0205275,0.39393940567970276,42,50
global_threshold_0.25,MassSpecGymID0207476,0.35483869910240173,35,49
global_threshold_0.25,MassSpecGymID0207974,0.30000001192092896,33,58
global_threshold_0.25,MassSpecGymID0208689,0.2753623127937317,39,49
global_threshold_0.25,MassSpecGymID0209540,0.26760563254356384,41,49
global_threshold_0.25,MassSpecGymID0209809,0.24137930572032928,23,49
global_threshold_0.25,MassSpecGymID0210092,0.2537313401699066,30,54
global_threshold_0.25,MassSpecGymID0210306,0.24137930572032928,21,51
global_threshold_0.25,MassSpecGymID0210496,0.24590164422988892,25,51
global_threshold_0.25,MassSpecGymID0210529,0.2933333218097687,41,56
global_threshold_0.25,MassSpecGymID0210816,0.30000001192092896,26,52
global_threshold_0.25,MassSpecGymID0211212,0.4000000059604645,30,47
global_threshold_0.25,MassSpecGymID0211596,0.23333333432674408,25,49
global_threshold_0.25,MassSpecGymID0212010,0.2876712381839752,35,59
global_threshold_0.25,MassSpecGymID0212443,0.2985074520111084,39,48
global_threshold_0.25,MassSpecGymID0212530,0.3802816867828369,39,59
global_threshold_0.25,MassSpecGymID0213416,0.39344263076782227,38,47
global_threshold_0.25,MassSpecGymID0214882,0.3125,44,61
global_threshold_0.25,MassSpecGymID0216198,0.5090909004211426,33,50
global_threshold_0.25,MassSpecGymID0219119,0.28947368264198303,48,50
global_threshold_0.25,MassSpecGymID0219478,0.3214285671710968,41,70
global_threshold_0.25,MassSpecGymID0221613,0.20454545319080353,18,35
global_threshold_0.25,MassSpecGymID0222136,0.2535211145877838,36,53
global_threshold_0.25,MassSpecGymID0222364,0.375,37,51
global_threshold_0.25,MassSpecGymID0224157,0.4038461446762085,30,43
global_threshold_0.25,MassSpecGymID0014731,0.7407407164573669,47,47
global_threshold_0.25,MassSpecGymID0027372,0.6756756901741028,59,65
global_threshold_0.25,MassSpecGymID0028445,0.8082191944122314,72,60
global_threshold_0.25,MassSpecGymID0030204,0.739130437374115,36,44
global_threshold_0.25,MassSpecGymID0037597,0.6818181872367859,55,56
global_threshold_0.25,MassSpecGymID0040046,0.488095223903656,50,75
global_threshold_0.25,MassSpecGymID0051503,0.800000011920929,42,48
global_threshold_0.25,MassSpecGymID0052603,0.7469879388809204,67,78
global_threshold_0.25,MassSpecGymID0053008,0.7413793206214905,49,52
global_threshold_0.25,MassSpecGymID0059647,0.6875,59,76
global_threshold_0.25,MassSpecGymID0064677,0.8269230723381042,52,43
global_threshold_0.25,MassSpecGymID0064693,0.8235294222831726,50,43
global_threshold_0.25,MassSpecGymID0064730,0.8775510191917419,49,43
global_threshold_0.25,MassSpecGymID0076538,0.5555555820465088,55,57
global_threshold_0.25,MassSpecGymID0077268,0.6428571343421936,102,82
global_threshold_0.25,MassSpecGymID0078748,0.703125,51,58
global_threshold_0.25,MassSpecGymID0078749,0.6875,50,58
global_threshold_0.25,MassSpecGymID0081356,0.7435897588729858,33,35
global_threshold_0.25,MassSpecGymID0089011,0.8059701323509216,59,62
global_threshold_0.25,MassSpecGymID0089970,0.7307692170143127,44,46
global_threshold_0.25,MassSpecGymID0110700,0.7684210538864136,92,76
global_threshold_0.25,MassSpecGymID0110709,0.5922330021858215,88,76
global_threshold_0.25,MassSpecGymID0114461,0.761904776096344,70,78
global_threshold_0.25,MassSpecGymID0114470,0.761904776096344,70,78
global_threshold_0.25,MassSpecGymID0147565,0.6521739363670349,59,55
global_threshold_0.25,MassSpecGymID0148224,0.5546218752861023,89,96
global_threshold_0.25,MassSpecGymID0154000,0.6315789222717285,104,82
global_threshold_0.25,MassSpecGymID0179793,0.6666666865348816,30,30
global_threshold_0.25,MassSpecGymID0186407,0.5465116500854492,56,77
global_threshold_0.25,MassSpecGymID0189671,0.6836734414100647,88,77
global_threshold_0.25,MassSpecGymID0190452,0.6666666865348816,67,73
global_threshold_0.25,MassSpecGymID0190470,0.6888889074325562,76,76
global_threshold_0.25,MassSpecGymID0194051,0.7283950448036194,69,71
global_threshold_0.25,MassSpecGymID0197193,0.5961538553237915,43,40
global_threshold_0.25,MassSpecGymID0204274,0.517241358757019,41,47
global_threshold_0.25,MassSpecGymID0204467,0.6600000262260437,39,44
global_threshold_0.25,MassSpecGymID0207523,0.671875,58,49
global_threshold_0.25,MassSpecGymID0208031,0.7241379022598267,23,27
global_threshold_0.25,MassSpecGymID0209122,0.6769230961799622,54,55
global_threshold_0.25,MassSpecGymID0211629,0.7118644118309021,48,53
global_threshold_0.25,MassSpecGymID0212150,0.5789473652839661,41,49
global_threshold_0.25,MassSpecGymID0214730,0.699999988079071,40,45
global_threshold_0.25,MassSpecGymID0215032,0.7599999904632568,39,49
global_threshold_0.25,MassSpecGymID0215416,0.5686274766921997,33,47
global_threshold_0.25,MassSpecGymID0219479,0.5696202516555786,54,70
global_threshold_0.25,MassSpecGymID0219485,0.5625,55,70
global_threshold_0.25,MassSpecGymID0220707,0.782608687877655,39,43
global_threshold_0.25,MassSpecGymID0224158,0.8125,44,43
global_threshold_0.25,MassSpecGymID0225652,0.6935483813285828,54,51
global_threshold_0.25,MassSpecGymID0225795,0.5492957830429077,50,60
global_threshold_0.25,MassSpecGymID0000204,0.9210526347160339,38,35
global_threshold_0.25,MassSpecGymID0000215,0.9210526347160339,38,35
global_threshold_0.25,MassSpecGymID0001462,0.9651162624359131,86,83
global_threshold_0.25,MassSpecGymID0005667,1.0,36,36
global_threshold_0.25,MassSpecGymID0012743,0.8452380895614624,79,76
global_threshold_0.25,MassSpecGymID0012984,0.8987341523170471,76,74
global_threshold_0.25,MassSpecGymID0014705,0.7924528121948242,48,47
global_threshold_0.25,MassSpecGymID0014786,0.8301886916160583,50,47
global_threshold_0.25,MassSpecGymID0018540,1.0,41,41
global_threshold_0.25,MassSpecGymID0030219,0.7954545617103577,35,44
global_threshold_0.25,MassSpecGymID0034827,0.8269230723381042,45,50
global_threshold_0.25,MassSpecGymID0034829,0.8363636136054993,51,50
global_threshold_0.25,MassSpecGymID0034856,0.8653846383094788,47,50
global_threshold_0.25,MassSpecGymID0039319,1.0,90,90
global_threshold_0.25,MassSpecGymID0039780,0.9047619104385376,79,81
global_threshold_0.25,MassSpecGymID0040626,0.875,30,30
global_threshold_0.25,MassSpecGymID0041215,0.948051929473877,76,74
global_threshold_0.25,MassSpecGymID0050419,0.9285714030265808,28,26
global_threshold_0.25,MassSpecGymID0057096,0.9508196711540222,58,61
global_threshold_0.25,MassSpecGymID0071923,0.8500000238418579,51,60
global_threshold_0.25,MassSpecGymID0071936,0.9607843160629272,50,50
global_threshold_0.25,MassSpecGymID0073160,1.0,35,35
global_threshold_0.25,MassSpecGymID0076442,0.9821428656578064,55,56
global_threshold_0.25,MassSpecGymID0079206,0.9444444179534912,51,54
global_threshold_0.25,MassSpecGymID0082615,0.9622641801834106,51,53
global_threshold_0.25,MassSpecGymID0083096,0.875,14,16
global_threshold_0.25,MassSpecGymID0089007,0.8888888955116272,57,62
global_threshold_0.25,MassSpecGymID0096922,0.9487179517745972,39,37
global_threshold_0.25,MassSpecGymID0105076,0.9285714030265808,84,78
global_threshold_0.25,MassSpecGymID0146921,0.9354838728904724,93,87
global_threshold_0.25,MassSpecGymID0148963,0.9642857313156128,56,54
global_threshold_0.25,MassSpecGymID0152459,0.8148148059844971,50,48
global_threshold_0.25,MassSpecGymID0153990,1.0,52,52
global_threshold_0.25,MassSpecGymID0199068,0.8275862336158752,77,82
global_threshold_0.25,MassSpecGymID0203168,0.8857142925262451,64,68
global_threshold_0.25,MassSpecGymID0208049,0.9298245906829834,56,54
global_threshold_0.25,MassSpecGymID0215493,0.9166666865348816,46,46
global_threshold_0.25,MassSpecGymID0218115,0.9387755393981934,47,48
global_threshold_0.25,MassSpecGymID0219385,0.9855072498321533,68,69
global_threshold_0.25,MassSpecGymID0220012,0.9583333134651184,46,48
global_threshold_0.25,MassSpecGymID0221343,0.9672130942344666,61,59
global_threshold_0.25,MassSpecGymID0221368,0.8815789222717285,70,73
global_threshold_0.25,MassSpecGymID0221550,0.9836065769195557,60,61
global_threshold_0.25,MassSpecGymID0221680,0.8666666746139526,54,58
global_threshold_0.25,MassSpecGymID0221882,0.8672566413879395,102,109
global_threshold_0.25,MassSpecGymID0222672,0.9722222089767456,70,72
global_threshold_0.25,MassSpecGymID0223894,0.953125,63,62
global_threshold_0.25,MassSpecGymID0225286,0.9677419066429138,62,60
global_threshold_0.25,MassSpecGymID0225421,1.0,51,51
global_threshold_0.25,MassSpecGymID0225863,0.9591836929321289,49,47
global_threshold_0.3,MassSpecGymID0001903,0.22807016968727112,32,38
global_threshold_0.3,MassSpecGymID0018837,0.171875,27,48
global_threshold_0.3,MassSpecGymID0018840,0.14772726595401764,53,48
global_threshold_0.3,MassSpecGymID0027378,0.1734693944454193,50,65
global_threshold_0.3,MassSpecGymID0027960,0.15730337798595428,55,48
global_threshold_0.3,MassSpecGymID0058040,0.17142857611179352,25,57
global_threshold_0.3,MassSpecGymID0058077,0.1458333283662796,60,105
global_threshold_0.3,MassSpecGymID0058081,0.19708029925823212,59,105
global_threshold_0.3,MassSpecGymID0059173,0.1756756752729416,43,44
global_threshold_0.3,MassSpecGymID0061350,0.15789473056793213,31,57
global_threshold_0.3,MassSpecGymID0070209,0.1875,37,58
global_threshold_0.3,MassSpecGymID0076472,0.1139240488409996,31,57
global_threshold_0.3,MassSpecGymID0076664,0.1304347813129425,30,48
global_threshold_0.3,MassSpecGymID0076673,0.1304347813129425,30,48
global_threshold_0.3,MassSpecGymID0105096,0.1550387591123581,71,78
global_threshold_0.3,MassSpecGymID0134807,0.17924527823925018,46,79
global_threshold_0.3,MassSpecGymID0135253,0.125,85,68
global_threshold_0.3,MassSpecGymID0135257,0.12903225421905518,72,68
global_threshold_0.3,MassSpecGymID0136309,0.17293232679367065,79,77
global_threshold_0.3,MassSpecGymID0136365,0.17475728690624237,44,77
global_threshold_0.3,MassSpecGymID0146901,0.16417910158634186,69,87
global_threshold_0.3,MassSpecGymID0154352,0.1411764770746231,39,58
global_threshold_0.3,MassSpecGymID0154792,0.16129031777381897,47,61
global_threshold_0.3,MassSpecGymID0162178,0.1320754736661911,27,33
global_threshold_0.3,MassSpecGymID0162215,0.15789473056793213,33,33
global_threshold_0.3,MassSpecGymID0162310,0.18918919563293457,33,55
global_threshold_0.3,MassSpecGymID0162742,0.130952388048172,43,52
global_threshold_0.3,MassSpecGymID0179016,0.12941177189350128,27,69
global_threshold_0.3,MassSpecGymID0182450,0.20212766528129578,57,56
global_threshold_0.3,MassSpecGymID0185118,0.12800000607967377,74,67
global_threshold_0.3,MassSpecGymID0186133,0.17073170840740204,43,53
global_threshold_0.3,MassSpecGymID0192057,0.15294118225574493,36,62
global_threshold_0.3,MassSpecGymID0196090,0.11666666716337204,33,34
global_threshold_0.3,MassSpecGymID0198021,0.14492753148078918,81,77
global_threshold_0.3,MassSpecGymID0203443,0.17777778208255768,49,57
global_threshold_0.3,MassSpecGymID0203612,0.16417910158634186,29,49
global_threshold_0.3,MassSpecGymID0204199,0.19178082048892975,39,48
global_threshold_0.3,MassSpecGymID0206523,0.2068965584039688,24,46
global_threshold_0.3,MassSpecGymID0206904,0.1807228922843933,40,58
global_threshold_0.3,MassSpecGymID0208829,0.13513512909412384,32,52
global_threshold_0.3,MassSpecGymID0209913,0.18000000715255737,20,39
global_threshold_0.3,MassSpecGymID0210193,0.19354838132858276,23,51
global_threshold_0.3,MassSpecGymID0211536,0.15217390656471252,51,55
global_threshold_0.3,MassSpecGymID0212722,0.1785714328289032,17,49
global_threshold_0.3,MassSpecGymID0213408,0.2321428507566452,19,50
global_threshold_0.3,MassSpecGymID0213789,0.2068965584039688,24,46
global_threshold_0.3,MassSpecGymID0214938,0.17543859779834747,20,47
global_threshold_0.3,MassSpecGymID0215323,0.21568627655506134,17,45
global_threshold_0.3,MassSpecGymID0224184,0.13636364042758942,44,56
global_threshold_0.3,MassSpecGymID0224933,0.19148936867713928,45,67
global_threshold_0.3,MassSpecGymID0032389,0.16981132328510284,23,39
global_threshold_0.3,MassSpecGymID0035475,0.4307692348957062,35,58
global_threshold_0.3,MassSpecGymID0051208,0.37142857909202576,39,57
global_threshold_0.3,MassSpecGymID0051457,0.23529411852359772,27,57
global_threshold_0.3,MassSpecGymID0054352,0.22807016968727112,24,46
global_threshold_0.3,MassSpecGymID0055282,0.23404255509376526,20,38
global_threshold_0.3,MassSpecGymID0070653,0.2698412835597992,28,52
global_threshold_0.3,MassSpecGymID0076053,0.21621622145175934,16,29
global_threshold_0.3,MassSpecGymID0086672,0.19354838132858276,36,38
global_threshold_0.3,MassSpecGymID0126630,0.46315789222717285,69,70
global_threshold_0.3,MassSpecGymID0142449,0.171875,27,48
global_threshold_0.3,MassSpecGymID0154356,0.40243902802467346,57,58
global_threshold_0.3,MassSpecGymID0157809,0.41791045665740967,37,58
global_threshold_0.3,MassSpecGymID0168902,0.2777777910232544,26,66
global_threshold_0.3,MassSpecGymID0179539,0.4193548262119293,30,58
